interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
2.821,0.108,26.708,-30.197,16.679,-31.832,10.162,0.5937,4,-2.98,20.677,82.968,803.42,-72082,-6100.9,4.0458e+005,244.75,0.63152,0,0.17659,0.46042,-2.9748,10.253,0.9911,94.934,-6100.9,0.17255,0.066667,0,0,1,4,4,36
1.32,0.117,24.092,-31.287,13.3,-34.666,11.309,0.59426,4,-2.8381,47.379,116.71,198.46,-3444.2,711.02,4917.2,137.19,0.52752,0,0.12242,0.45102,-2.8098,11.425,0.98987,97.647,711.02,0.17647,0.066667,0,0,1,4,4,36
0.579,0.112,7.3039,-38.7,18.096,-37.936,10.819,0.99881,2,0.07059,39.213,157.69,192.76,-2929.4,-1284.9,-927.98,157.69,0.26801,0,0,0.2378,0.041199,10.834,0.99865,96.731,-1284.9,0.13333,0.044444,0,0,1,4,4,36
10.406,0.081,6.3227,-36.737,17.006,-35.647,10.739,0.99852,2,0.10169,53.769,218.23,690.32,-33340,-5845.9,1.5618e+005,218.23,-0.14608,-0.13169,0,2.2204e-016,0.080252,10.744,0.9995,132.64,-5845.9,0.16078,0.077778,0,0,1,4,4,36
0.581,0.107,27.471,-37.173,10.465,-41.97,17.67,0.51236,4,-2.8667,77.833,269.16,285.92,-5866.5,-296.2,1866.8,269.16,0.27171,4.4409e-016,8.8818e-016,0.21118,-2.7523,17.678,0.99952,165.21,-296.2,0.16863,0.077778,0,0,1,4,4,36
8.26,0.124,26.163,-38.264,5.7777,-45.022,21.477,0.61091,4,-2.8214,39.316,211.52,328.62,-28735,-3614.4,-2454.4,145.08,0.6972,0,0.046757,0.38966,-2.7133,21.548,0.9967,173.77,-3614.4,0.1451,0.044444,0,0,1,4,4,36
0.521,0.238,4.5785,-42.842,19.949,-39.899,15.65,0.99609,2,0.1892,10.581,72.928,140.66,-3073.8,1260.7,2597.6,84.39,0.1868,-0.023919,0,0.089527,0.13741,15.668,0.99888,65.831,1260.7,0.15294,0.066667,0,0,1,4,4,36
7.785,0.064,10.356,-41.207,19.731,-40.335,9.4156,0.99834,2,0.092756,27.841,278.41,2139.7,-52144,4.9098e+005,1.0341e+006,278.41,-0.21709,-0.15196,0,0,0.061694,9.4256,0.99894,147.28,4.9098e+005,0.15686,0.066667,0,0,1,4,4,36
0.386,0.098,22.784,-39.79,9.5931,-41.97,13.37,0.50265,4,-2.9778,32.22,192.66,336.56,-5871.3,-4872.3,-3416.3,192.66,0.61954,0,0,0.55421,-2.8683,13.437,0.99499,137.11,-4872.3,0.13725,0.066667,0,0,1,4,4,36
8.296,0.131,26.272,-39.354,6.5408,-43.605,20.184,0.71387,4,-2.9294,145.76,227.16,274.2,-10070,-1988.6,-176.9,187.48,0.63234,0,0.26024,0.44323,-2.886,20.269,0.99583,154.72,-786.28,0.082353,0.044444,0,0,1,4,4,36
