interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.933,0.222,28.222,-22.074,7.0556,-33.967,24.279,0.80896,4,-2.6297,73.898,171.12,194.82,-5244.8,-516.8,2170.7,139.94,0.68875,-0.14679,1.7764e-015,0.44647,-2.5625,24.419,0.99429,109.99,-516.8,0.12549,0.1,0,0,1,4,5,14
0.698,0.216,5.5437,-31.448,28.424,-31.548,22.88,0.99708,2,-0.0044053,71.95,147.83,176.05,-2881.5,311.87,1877.9,171.65,-0.67047,-0.59055,-0.42604,0,0.0025426,22.948,0.99704,106.24,799.02,0.11373,0.066667,0,0,1,4,5,14
0.557,0.147,11.188,-31.851,30.037,-30.641,18.887,0.99495,2,0.064083,34.922,171.66,205.94,-5322.5,-1310.2,3151.2,171.66,-0.76274,-0.65871,-0.37545,0,0.069665,18.963,0.996,129,1650,0.10588,0.066667,0,0,1,4,5,14
1.005,0.201,27.315,-26.71,8.8698,-34.471,20.012,0.7723,4,-2.7433,45.266,172.06,206.51,-4803.6,1349.3,3316.5,189.75,1.1671,-4.4409e-016,0.65642,1.0669,-2.7351,20.229,0.98925,100.64,617.9,0.10196,0.1,0,0,1,4,5,14
1.272,0.216,26.307,-27.92,11.188,-33.867,16.247,0.77494,4,-2.7668,31.8,120.05,145.27,-3866.7,-143.43,1307.5,114.48,0.65159,0,0.3655,0.63345,-2.7476,16.346,0.99393,75.675,158.98,0.11373,0.066667,0,0,1,4,5,14
0.529,0.185,7.6603,-33.161,24.694,-30.641,17.219,0.99632,2,0.14686,35.803,152.73,178.41,-5113.2,919.68,1899.5,161.74,-0.49736,-0.45783,-0.19027,0,0.14583,17.261,0.99757,93.305,1731.4,0.11765,0.1,0,0,1,4,5,14
1.448,0.19,8.2651,-31.044,26.61,-30.54,18.351,0.99886,2,0.027466,45.938,132.44,186.54,-4012.8,-556.32,3532.9,154.39,-0.33493,-0.29756,-0.1575,5.5511e-017,0.03103,18.37,0.99896,96.686,1903.7,0.13725,0.066667,0,0,1,4,5,14
0.488,0.17,24.09,-33.665,7.3579,-33.161,16.739,0.71351,4,3.1115,29.779,139.16,186.28,-6472.4,-838.4,6183.7,135.15,0.20271,0,0.020028,0.11592,3.1081,16.755,0.99905,98.56,502.34,0.1098,0.066667,0,0,1,4,5,14
1.006,0.122,21.368,-33.766,10.079,-35.177,11.377,0.60122,4,-3.0172,22.544,109.15,340.29,-13618,1690.4,54735,152.12,-0.23754,-0.14127,-0.031255,0,-2.9821,11.387,0.99911,93.335,1690.4,0.13725,0.1,0,0,1,4,5,14
0.332,0.122,8.0635,-35.177,24.493,-36.79,16.508,0.99468,2,-0.097846,20.905,191.21,277.75,-7911.3,-997,11605,191.21,-0.88619,-0.67516,-0.078772,0,-0.073288,16.61,0.9939,136.15,-997,0.12549,0.11667,0,0,1,4,5,14
3.122,0.071,11.894,-32.758,23.989,-34.371,12.202,0.99648,2,-0.13255,51.815,213.11,267.15,-13203,-5277.8,3748.9,213.11,-0.41296,-0.32637,0,0,-0.10426,12.232,0.99758,172.28,-5277.8,0.13333,0.13333,0,0,1,4,5,14
1.064,0.813,27.315,-29.23,15.623,-34.572,12.855,0.50833,4,-2.713,0,9.503,30.983,-361.9,0,696.28,112.57,0.54532,-0.17308,-0.10353,0.083142,-2.5777,13.114,0.98022,16.13,-65.759,0.1451,0.13333,0,0,1,4,5,14
1.323,0.109,24.09,-29.533,14.212,-36.387,12.023,0.56113,4,-2.535,28.54,149,243.66,-7491.6,3428.5,6402.6,149,0.44447,-8.8818e-016,0,0.40476,-2.2758,12.061,0.9968,110.66,3428.5,0.12157,0.1,0,0,1,4,5,14
0.324,0.105,11.894,-33.463,25.803,-31.548,14.041,0.99731,2,0.13682,89.363,192.42,198.9,-4546,-111.82,908.76,193.88,0.21417,-0.037553,0,0.11591,0.10705,14.06,0.99863,133.91,-111.82,0.12549,0.1,0,0,1,4,5,14
1.638,0.096,12.599,-29.835,24.694,-28.827,12.137,0.99754,2,0.083141,11.858,179.45,248.57,-7543.2,-859.75,10275,206.7,0.42689,0,0.016741,0.32143,0.057015,12.168,0.99745,126.75,-859.75,0.12941,0.1,0,0,1,4,5,14
0.3,0.138,25.602,-27.617,13.91,-34.27,13.452,0.62962,4,-2.6243,45.927,125.8,165.12,-4129.6,-62.502,3684.2,143.08,0.67517,0,0.22204,0.66143,-2.4602,13.544,0.99318,98.148,-62.502,0.11373,0.066667,0,0,1,4,5,14
0.833,0.12,25.702,-24.392,14.111,-32.254,14.006,0.6375,4,-2.5456,20.347,212.29,266.35,-7455.2,774.02,10056,233.76,0.52298,-8.8818e-016,0.13238,0.4453,-2.3987,14.056,0.99646,117.13,774.02,0.11765,0.1,0,0,1,4,5,14
0.386,0.166,9.8778,-33.564,23.586,-31.347,13.886,0.99537,2,0.16038,16.705,128.06,165.09,-4874.5,1065.7,5509.9,146.14,0.30582,-0.0061456,0,0.21012,0.15365,13.914,0.99797,83.821,1931.9,0.12157,0.11667,0,0,1,4,5,14
1.244,0.11,11.49,-30.037,22.578,-28.726,11.164,0.99537,2,0.11764,31.918,159.49,197.45,-5247.2,-976.86,6222.5,170.66,0.4741,-2.2204e-016,0.11238,0.40084,0.091164,11.212,0.9958,101.92,-976.86,0.11373,0.1,0,0,1,4,5,14
0.294,0.122,23.989,-27.315,11.49,-36.487,15.503,0.70031,4,-2.5085,22.538,206.13,247.9,-6291.4,552,7538.5,206.13,0.41482,0,0.15203,0.35053,-2.3947,15.533,0.99803,127.32,552,0.11765,0.083333,0,0,1,4,5,14
0.852,0.142,21.469,-26.509,6.35,-37.193,18.513,0.68956,4,-2.5264,4.7472,264.68,313.13,-6163,1483.7,10009,277.36,0.72437,0,0.092193,0.69572,-2.4521,18.597,0.99547,130.97,1483.7,0.11373,0.1,0,0,1,4,5,14
0.321,0.107,11.289,-35.883,24.997,-30.238,14.825,0.98633,2,0.39061,91.917,189.45,209.43,-5014.1,286.69,1578.4,191.52,-0.29605,-0.18476,-0.0054825,0,0.31078,14.854,0.998,138.83,286.69,0.1098,0.13333,0,0,1,4,5,14
0.794,0.084,15.825,-30.641,24.795,-27.718,9.4348,0.98542,2,0.31499,6.0476,135.83,282.97,-7582.8,-2808.9,14346,135.83,0.28212,0,0,0.20351,0.16713,9.467,0.9966,112.7,-2808.9,0.11373,0.11667,0,0,1,4,5,14
0.51,0.154,24.594,-26.307,8.8698,-34.471,17.717,0.74845,4,-2.6627,37.97,168.92,204.05,-4265.9,-843.92,3917.7,139.98,1.3263,0,0.33717,1.2026,-2.5956,17.989,0.98486,116.81,-642.83,0.1098,0.083333,0,0,1,4,5,14
0.721,0.114,20.058,-27.113,7.9627,-34.673,14.263,0.54741,4,-2.583,33.237,124.21,236.37,-7697.2,1412.2,4675.8,124.21,0.48078,-8.8818e-016,0,0.37929,-2.3796,14.296,0.99771,125.4,1412.2,0.13333,0.11667,0,0,1,4,5,14
0.377,0.084,7.5595,-34.875,18.042,-31.851,10.91,0.99119,2,0.28084,21.582,170.58,539.89,-35873,-3048.6,1.2064e+005,172.52,0.37993,-4.4409e-016,0.0009312,0.36559,0.23183,10.948,0.99655,130.33,-3048.6,0.12157,0.066667,0,0,1,4,5,14
0.905,0.069,18.042,-29.432,24.09,-27.214,6.4413,0.98608,2,0.35144,4.3059,43.059,299.73,-10258,3259,16776,43.059,-0.0063089,-0.0044162,0,0,0.23692,6.4414,1,93.353,3259,0.11765,0.13333,0,0,1,4,5,14
0.329,0.121,28.121,-22.175,17.941,-28.424,11.945,0.6338,4,-2.591,19.4,180.32,227.57,-5391.9,-2322.9,9041,190.96,0.54177,0,0.09483,0.3453,-2.4339,11.995,0.99586,99.132,-2322.9,0.10196,0.1,0,0,1,4,5,14
0.91,0.106,24.997,-23.283,14.01,-30.742,13.279,0.64377,4,-2.5452,74.335,174.38,197.92,-5140.6,812.03,2424.3,176.72,0.39707,0,0.041313,0.2182,-2.359,13.312,0.99755,125.58,812.03,0.11373,0.066667,0,0,1,4,5,14
0.514,0.185,7.7611,-36.487,28.625,-27.718,22.632,0.98707,2,0.39787,19.373,170.53,214.84,-6106.3,-1020.9,7048.3,170.53,0.30165,-0.048076,1.7764e-015,0.095748,0.37085,22.665,0.99854,122.51,-1020.9,0.11765,0.11667,0,0,1,4,5,14
3.774,0.111,20.159,-30.44,28.424,-28.323,8.5318,0.9935,2,0.25071,9.8887,113.57,182.6,-5788.2,-1149.4,8267.7,133.4,0.19648,0,0.017861,0.095618,0.19687,8.5442,0.99855,76.975,-1149.4,0.11765,0.13333,0,0,1,4,5,14
0.653,0.309,25.198,-24.795,13.607,-31.347,13.315,0.71777,4,-2.6271,4.0829,35.345,126.61,-3158,556.81,3942.1,118.21,0.31284,-0.087747,-0.041966,0.0095377,-2.5118,13.4,0.99363,43.366,-598.92,0.12157,0.11667,0,0,1,4,5,14
1.041,0.065,17.337,-26.71,10.583,-32.657,8.9983,0.47379,4,-2.4196,19.798,197.98,326.17,-7913,-7149.7,-6386.3,197.98,0.22581,0,0,0.15806,-1.9185,9.0102,0.99869,138.62,-7149.7,0.12941,0.1,0,0,1,4,5,14
0.4,0.154,5.0397,-33.564,21.167,-30.339,16.446,0.9965,2,0.1974,15.009,185.39,220.68,-5002.6,1075.2,4552.4,195.24,-0.21744,-0.059302,-4.4409e-016,0.017791,0.1741,16.459,0.99922,106.88,1149.8,0.12157,0.1,0,0,1,4,5,14
0.983,0.099,10.785,-29.734,22.779,-29.029,12.015,0.99266,2,0.058756,45.636,181.82,230.43,-5389.1,-2588.8,7315.9,189.01,0.65699,0,0.15389,0.57412,0.041239,12.108,0.99231,122.31,-2588.8,0.12941,0.1,0,0,1,4,5,14
0.338,0.121,26.912,-25.4,16.53,-31.448,12.015,0.62079,4,-2.6141,19.79,187.93,232.19,-5997.5,-1180.3,9233.6,200.21,0.73649,0,0.1243,0.54531,-2.4845,12.139,0.98977,100.32,-1180.3,0.11373,0.066667,0,0,1,4,5,14
0.934,0.081,23.787,-24.19,14.212,-31.246,11.894,0.56554,4,-2.5066,59.447,212.28,264.7,-7279.7,-4879.8,1006.8,212.28,0.72603,-8.8818e-016,0,0.65129,-2.2218,11.996,0.99148,148.1,-4879.8,0.11765,0.11667,0,0,1,4,5,14
