interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.354,0.135,26.912,-31.952,13.305,-37.898,14.85,0.72767,4,-2.7296,14.559,69.398,677.15,-5.0095e+005,-1190.1,7.685e+005,42.787,-0.16214,-0.12267,-0.042074,0,-2.6272,14.863,0.99915,110.09,-657.05,0.63,0.044444,0,0,1,4,3,11
1.254,0.177,24.694,-33.06,7.7611,-41.527,18.932,0.81015,4,-2.6779,32.033,211.2,643.22,-63847,-10834,3.1087e+005,154.8,1.0368,0,0.58599,0.86546,-2.723,19.119,0.99023,108.02,-16090,0.77,0.044444,0,0,1,4,3,11
0.367,0.133,7.9627,-32.052,18.848,-30.54,10.99,0.99673,2,0.13801,0,18.899,171.81,-29739,-745.51,4806.8,133.52,-0.11647,0,0.0027732,0.041598,0.067761,10.998,0.99929,82.692,-411.17,0.75,0.044444,0,0,1,4,3,11
0.921,0.088,7.5595,-30.944,19.856,-28.525,12.533,0.99525,2,0.19424,41.518,143.08,951.14,-63685,-2470.2,1.2973e+006,201.13,0.21239,-0.025941,0,0.098574,0.17585,12.544,0.99905,142.55,-2470.2,0.8,0.044444,0,0,1,4,3,11
0.344,0.128,23.787,-29.936,10.987,-36.689,14.473,0.73146,4,-2.6561,23.864,130.17,582.5,-1.0221e+006,-1729.9,5.4572e+005,80.023,0.20497,0,0.043872,0.12298,-2.5859,14.484,0.99927,113.15,-1302.5,0.74,0.044444,0,0,1,4,3,11
1.021,0.128,22.679,-30.44,12.902,-33.06,10.122,0.35509,4,-2.8797,0,63.748,126.96,-39145,-441.78,2397.8,92.381,-0.22984,-0.15055,-4.4409e-016,0,-2.6192,10.144,0.99788,79.247,0,0.79,0.044444,0,0,1,4,3,11
0.352,0.133,6.5516,-30.641,19.856,-28.928,13.415,0.98991,2,0.12808,9.8604,69.356,124.18,-10982,2476.2,3599.7,101.75,-0.1136,-0.098605,-0.074219,0,0.16762,13.429,0.99895,100.97,2476.2,0.85,0.044444,0,0,1,4,3,11
0.835,0.111,6.9548,-29.331,18.244,-27.718,11.403,0.97774,2,0.1419,39.248,99.096,713.04,-36748,-297.8,3.623e+005,516.07,-0.17105,-0.14254,-0.071272,6.6613e-017,0.1808,11.452,0.9958,103.17,-297.8,0.79,0.044444,0,0,1,4,3,11
0.348,0.162,25.803,-28.424,9.1722,-38.402,19.395,0.79057,4,-2.6012,36.661,98.403,175.55,-6140.2,-1202.5,16299,110.14,0.65687,-0.025929,0.025929,0.3025,-2.5424,19.462,0.99654,120.14,-985.4,0.75,0.044444,0,0,1,4,3,11
1.824,0.106,18.748,-31.145,13.305,-32.758,5.6767,0.70913,4,-2.8535,5.8314,50.327,279.92,-18621,-32.836,1.8489e+005,62.419,-0.23265,-0.17574,-0.1038,1.9984e-016,-2.6871,5.713,0.99366,53.896,1217.3,0.78,0.044444,0,0,1,4,3,11
