interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
1.505,0.166,25.702,-28.323,11.188,-27.113,14.565,0.71134,4,3.0585,44.742,94.073,141.83,-2538.3,-1339.2,2073.5,82.95,-0.20926,-0.082868,0,0.10379,3.0279,14.601,0.99753,87.955,-1288.1,0.10196,0.066667,0,0,1,4,5,31
3.519,0.138,31.448,-20.461,15.018,-20.562,16.43,0.74432,4,-3.1355,23.586,107.09,214.42,-6055.6,-2121.6,3865.9,73.832,-0.57136,-0.41399,-0.30856,1.3878e-017,3.1026,16.512,0.995,119.65,-3149.8,0.086275,0.05,0,0,1,4,5,31
0.304,0.168,9.8778,-31.952,27.013,-28.323,17.515,0.9824,2,0.20868,23.561,146.38,208.9,-4891.9,-1613.4,2114.3,92.987,-1.464,-1.2899,-0.19373,3.1086e-016,0.15781,17.822,0.98278,106.08,-1613.4,0.12353,0.1,0,0,1,4,5,31
1.046,0.163,11.591,-32.153,31.044,-27.617,19.975,0.99164,2,0.22907,17.818,234.44,382.9,-8708.6,-3541.6,50378,152.16,0.57015,0,0.031025,0.39473,0.19607,20.075,0.99504,123.16,-3165.2,0.086275,0.033333,0,0,1,4,5,31
0.359,0.137,23.586,-30.54,10.382,-35.681,14.169,0.67777,4,-2.7703,22.909,110.02,240.92,-7336.2,1088.9,8577.1,174.74,1.9954,0,0.9597,1.9109,-2.8126,14.952,0.94766,109.14,1272.9,0.21569,0.26667,0,0,1,4,5,31
2.642,0.109,24.594,-31.448,11.692,-39.209,15.056,0.68345,4,-2.6,11.156,186.78,252.86,-6716.2,-2703.1,9510,186.78,0.94333,0,0.069501,0.87713,-2.5044,15.204,0.99025,139.49,-2703.1,0.16471,0.16667,0,0,1,4,5,31
2.246,0.734,8.9706,-31.952,12.398,-30.44,3.7457,0.38413,2,0.41549,0,11.858,23.022,-335.41,-44.367,335.93,0,0.40413,0,0.093574,0.3526,0.19886,8.0909,0.46295,11.023,305.97,0.12941,0.13333,0,0,1,4,5,31
0.38,0.169,11.591,-32.758,24.19,-30.339,12.829,0.99543,2,0.18969,11.879,102.35,126.81,-3756.8,607.54,2088.5,109.26,0.20431,-0.011482,0,0.021381,0.1513,12.85,0.99842,76.033,352.12,0.098039,0.066667,0,0,1,4,5,31
1.803,0.118,11.591,-32.758,27.013,-28.726,15.94,0.99074,2,0.25571,24.46,158.16,436.05,-55969,-1825.1,3.6723e+005,156.56,0.5118,-0.032059,2.2204e-016,0.37171,0.2208,16.037,0.99395,135.9,-200.75,0.10196,0.033333,0,0,1,4,5,31
0.324,0.09,20.26,-27.416,12.599,-26.912,7.6769,0.19956,4,3.0759,0,76.945,218.16,-10612,-2257.1,17679,89.217,0.20645,0,0,0.14438,2.9936,7.694,0.99778,85.489,-2257.1,0.16078,0.13333,0,0,1,4,5,31
0.917,0.111,23.687,-23.787,12.801,-27.617,11.54,0.66185,4,-2.8033,17.639,131.63,170.57,-5428.6,-736.72,6070.4,131.63,0.77296,0,0.13382,0.6351,-2.7642,11.661,0.98957,105.06,-736.72,0.14902,0.15,0,0,1,4,5,31
1.432,1.174,10.18,-30.137,22.779,-27.718,12.829,0.45405,2,0.18969,0,13.258,50.968,-752.73,0,686.95,95.164,0.76021,-0.28349,-0.073645,0.52589,0.079548,23.818,0.53865,20.287,-1133.1,0.11373,0.066667,0,0,1,4,5,31
0.846,0.136,9.5754,-31.044,27.617,-27.819,18.328,0.99194,2,0.1769,71.715,113.57,243.23,-6497.6,-2371.2,4650.9,113.19,-1.1857,-0.75818,-0.25692,0,0.12911,18.485,0.99149,135.92,-1103.5,0.10196,0.033333,0,0,1,4,5,31
0.393,0.138,26.206,-23.989,13.204,-30.137,14.383,0.72265,4,-2.6999,14.386,139.93,188.52,-6206.7,-46.252,6170.6,141.22,0.70635,8.8818e-016,0.11902,0.24426,-2.6255,14.489,0.99269,104.99,289.74,0.11373,0.1,0,0,1,4,5,31
1.147,0.089,21.167,-28.827,9.8778,-32.859,11.987,0.67334,4,-2.7986,13.945,125.05,858.4,-79076,-2590.5,6.1012e+005,125.05,0.30511,-0.02712,0,0.12204,-2.7318,12.054,0.99446,135.44,-2590.5,0.1451,0.11667,0,0,1,4,5,31
0.258,0.105,14.313,-29.432,26.71,-25.4,13.037,0.98343,2,0.31442,18.182,135.7,278.55,-13111,-2178.1,22389,135.7,0.62031,0,0.028834,0.57683,0.26897,13.159,0.99073,125.32,-2178.1,0.098039,0.05,0,0,1,4,5,31
1.091,0.114,12.498,-29.835,27.617,-27.315,15.328,0.99226,2,0.16515,74.372,148.12,247.53,-4441,-2093.6,3868.9,148.12,-0.87823,-0.401,-0.18227,-3.9968e-016,0.13903,15.437,0.9929,135.41,-2093.6,0.10784,0.066667,0,0,1,4,5,31
0.915,0.689,29.633,-23.787,9.0714,-31.952,22.123,0.5471,4,-2.7636,0.033823,9.503,146.72,-1169.7,0.56751,2037.6,177.23,1.7138,0.10787,1.0932,1.1611,-2.8154,22.512,0.98273,32.674,697.51,0.11373,0.1,0,0,1,4,5,31
1.144,0.103,22.376,-31.246,8.5675,-38.201,15.461,0.68206,4,-2.675,71.785,195.44,676.04,-59587,-3204.7,3.9766e+005,148.54,1.0244,-8.8818e-016,0.44616,0.9765,-2.505,15.643,0.98837,151.88,-3204.7,0.13333,0.15,0,0,1,4,5,31
0.317,0.15,7.7611,-34.875,23.586,-30.44,16.434,0.99253,2,0.27324,13.223,140.36,325.88,-10623,-3000.5,13440,140.36,-0.72018,-0.53769,0,0.0023491,0.19572,16.525,0.99453,110.16,-3000.5,0.096078,0.1,0,0,1,4,5,31
1.991,0.118,10.483,-32.859,28.928,-30.44,18.603,0.99543,2,0.1304,81.593,132.02,532.18,-59378,-3967.3,4.1552e+005,128.9,-0.38992,-0.20201,-2.2204e-016,0.22642,0.12203,18.667,0.9966,158.19,-3676,0.070588,0.033333,0,0,1,4,5,31
0.392,0.122,17.135,-37.596,7.9627,-39.612,9.3911,0.66782,4,-2.9253,37.564,66.941,131.61,-6257.6,-677.11,7044.8,59.63,0.3094,-0.0081135,2.2204e-016,0.2724,-2.8465,9.4405,0.99477,77.381,-677.11,0.17255,0.18333,0,0,1,4,5,31
2.232,0.06,22.88,-33.262,13.506,-31.448,9.5478,0.49583,4,2.9504,8.0636,114.28,2158.8,-1.5801e+005,-7469.8,1.336e+006,114.28,0.51394,-0.038306,0,0.25697,2.981,9.6255,0.99193,160.42,-7469.8,0.13333,0.13333,0,0,1,4,5,31
0.357,0.168,10.886,-34.371,25.602,-33.06,14.774,0.99315,2,0.088807,17.747,161.12,237.78,-4334.1,-2476.1,5746.1,161.12,0.48342,0,0.34107,0.4568,0.074359,14.846,0.99516,88.369,-2476.1,0.086275,0.066667,0,0,1,4,5,31
1.353,0.126,11.591,-33.766,27.416,-30.742,16.111,0.99476,2,0.18881,36.139,116.97,248.29,-6029.4,-3060.9,7986.5,116.97,-0.33863,-0.31082,0,0.019233,0.17433,16.159,0.99703,128.24,-3060.9,0.10784,0.083333,0,0,1,4,5,31
0.364,0.107,19.151,-35.076,9.3738,-37.798,10.149,0.35697,4,-2.8701,0,138.87,181.32,-6115.6,1359.6,9630.7,138.87,-0.12313,-0.12133,0,0,-2.6106,10.155,0.9994,94.904,1359.6,0.15686,0.18333,0,0,1,4,5,31
3.155,0.089,24.291,-33.161,10.987,-35.681,13.541,0.33506,4,-2.9544,22.025,220.25,254.28,-7104.9,-4125.4,-1145.8,220.25,1.1014,0,0,0.77096,-2.7876,13.72,0.98698,154.16,-4125.4,0.14902,0.13333,0,0,1,4,5,31
0.326,0.123,11.39,-35.883,27.92,-34.068,16.629,0.99824,2,0.10932,52.848,158.71,284.03,-5078.5,-3708.3,5900.1,158.71,-0.23215,-0.095793,0,0.05645,0.09869,16.646,0.99903,135.33,-3708.3,0.078431,0.05,0,0,1,4,5,31
