interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.349,0.128,24.795,-25.702,14.111,-23.989,10.821,0.69851,4,2.9826,17.929,77.305,438.5,-4.1631e+005,-1337.9,4.3051e+005,50.662,-0.76238,-0.66332,-0.26899,1.9984e-016,3.1304,10.964,0.98696,85.653,-701.13,0.44,0.044444,0,0,1,4,3,12
1.056,0.09,23.586,-24.896,11.49,-23.183,12.216,0.48714,4,3.0009,2.3361,1464.9,2960.6,-1.3425e+005,-27597,1.3334e+006,1464.9,-0.70523,-0.43786,0,2.2204e-016,3.0834,12.312,0.99221,136.8,-27597,0.43,0.044444,0,0,1,4,3,12
0.351,0.096,2.7214,-22.074,17.941,-25.904,15.694,0.99505,2,-0.24654,24.446,155.61,274.23,-55135,-2092.3,16353,206.58,0.061496,-0.002654,2.2204e-016,0.018449,-0.19882,15.695,0.99995,163.49,-2092.3,0.54,0.044444,0,0,1,4,3,12
1.414,0.048,7.3579,-26.005,14.313,-26.912,7.0137,0.99577,2,-0.1297,9.8948,50.4,844.85,-76958,-33135,5.2656e+005,92.052,0.043455,-0.003911,0,0.037371,-0.098887,7.0176,0.99945,146.2,-33135,0.49,0.044444,0,0,1,4,3,12
0.327,0.093,27.819,-28.121,17.74,-26.206,10.26,0.59939,4,2.9538,28.349,110.64,196.49,-41379,-4745.7,26206,129.19,-0.30004,-0.22795,-0.084664,0,2.9672,10.286,0.99743,110.6,-4745.7,0.34,0.044444,0,0,1,4,3,12
0.82,0.086,25.702,-26.206,14.212,-23.485,11.808,0.64278,4,2.909,63.238,167.85,358.99,-18249,-3632.7,1.4426e+005,202.55,-0.76658,-0.67133,-0.16777,0,3.0396,11.973,0.98624,139.22,-3632.7,0.395,0.044444,0,0,1,4,3,12
0.289,0.048,7.3579,-22.779,14.111,-23.989,6.8606,0.99643,2,-0.17723,22.412,150.39,232.54,-33976,-659.58,14388,150.39,0.066637,0,0,0.060714,-0.13981,6.8628,0.99969,142.97,-659.58,0.41,0.044444,0,0,1,4,3,12
0.735,0.086,9.0714,-23.888,18.647,-25.904,9.7853,0.99563,2,-0.2075,15.098,133.1,1122.9,-58122,71974,3.7134e+005,613.48,0.067485,0,0.012978,0.050354,-0.19376,9.7926,0.99926,113.87,1.4385e+005,0.55,0.044444,0,0,1,4,3,12
0.305,0.069,27.113,-27.214,17.236,-25.904,9.9643,0.59506,4,3.0097,37.055,113.94,1114.4,-40887,-25911,5.7701e+005,94.026,-0.52814,-0.48318,-0.059645,0,3.0001,10.043,0.99217,145.55,-25911,0.45,0.044444,0,0,1,4,3,12
1.106,0.066,25.098,-26.307,17.337,-26.005,7.767,0.5774,4,3.1027,28.173,101.3,714.44,-46725,2142.2,3.9991e+005,122.68,-0.40548,-0.39358,-0.054283,0,-3.0315,7.8465,0.98986,118.89,2142.2,0.45,0.044444,0,0,1,4,3,12
