interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
2.037,0.638,28.997,-50.909,13.409,-55.052,16.13,0.85002,4,-2.8819,12.38,32.141,56.615,-911.29,128.82,853.89,58.348,2.1594,0.23539,1.4676,2.0961,-2.8838,17.49,0.92222,27.414,888.2,0.89,0.23333,0,0,1,4,2,41
47.041,0.225,23.765,-52.435,18.532,-53.416,5.3238,0.61929,4,-2.9562,10.05,19.661,94.162,-2862.7,-106.35,5093.8,18.08,0.95761,-1.1102e-016,0.18081,0.60203,-3.0093,5.7533,0.92536,25.57,-106.35,0.79,0.24444,0,0,1,4,2,41
1.433,0.054,5.6687,-55.27,5.6687,-55.27,0,1,2,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0.12,0.044444,0,0,1,4,2,41
2.271,1.398,5.5597,-54.833,23.329,-53.416,17.826,0.87838,2,0.079586,5.7375,8.5649,23.657,-305.69,-1.6829e-012,337.91,20.004,-2.0527,-1.8149,-1.2783,-0.38527,0.27426,19.176,0.92956,13.717,52.114,0.67,0.22222,0,0,1,4,2,41
4.486,0.242,9.2661,-55.161,17.224,-54.179,8.0182,0.98886,2,0.12267,9.9046,46.123,79.603,-1727.5,1107.4,1757.2,67.39,-0.49206,-0.45204,-0.14154,1.1102e-016,0.10043,8.1117,0.98847,33.519,1679.7,0.37,0.13333,0,0,1,4,2,41
0.782,0.423,29.652,-53.852,14.39,-54.833,15.293,0.77835,4,-3.0774,13.509,54.431,93.746,-1892.2,-390.8,2354.8,48.101,1.722,0.012511,0.57969,1.0081,3.1241,16.156,0.94662,38.193,-309.81,0.58,0.22222,0,0,1,4,2,41
0.066,0.047,20.494,-54.724,20.494,-54.724,0,1,2,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0.35,0.11111,0,0,1,4,2,41
0.648,0.135,15.262,-55.161,14.608,-55.161,0.65408,0.5,4,3.1416,1.3349,7.6753,13.445,-232.28,242.27,314.55,7.6753,0,0,0,0,3.1416,0.65408,1,4.845,242.27,0.315,0.1,0,0,1,4,2,41
3.319,0.208,23.22,-52.653,13.845,-53.307,9.3979,0.60001,4,-3.0719,3.6338,53.914,163.48,-1821,-1484.6,5842.2,53.914,-1.1634,-1.0769,0,0.060444,-3.0748,10.294,0.91294,49.491,-1484.6,0.315,0.13333,0,0,1,4,2,41
0.593,0.205,10.356,-53.961,22.784,-51.563,12.657,0.97853,2,0.19064,3.4478,103.7,117.98,-2303.3,-338.33,4264.6,108.03,-0.71734,-0.6319,-0.076053,0,0.26189,12.766,0.99144,62.273,-338.33,0.68,0.2,0,0,1,4,2,41
