interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.863,0.245,31.044,-41.628,5.1405,-42.132,25.909,0.80923,4,-3.1221,26.654,37.563,177.39,-1955.5,467.56,1398,147.38,3.1852,0.031409,0.37918,1.5531,2.9984,26.846,0.96508,109.58,219.55,0.62,0.044444,0,0,1,4,3,21
1.533,0.178,22.477,-41.426,10.483,-46.97,13.214,0.53359,4,-2.7087,3.1498,55.737,94.895,-3146,254.89,2176.6,94.895,2.3973,0,0.479,1.2582,-2.9391,14.246,0.92751,80.035,254.89,0.755,0.044444,0,0,1,4,3,21
0.613,0.189,4.0317,-47.575,18.143,-40.418,15.822,0.88493,2,0.46935,3.5574,72.373,125.58,-5782.7,3103.5,5583.5,118.75,-0.88096,-0.68673,-0.40388,0,0.58903,16.1,0.98276,85.183,4257.3,0.96,0.044444,0,0,1,4,3,21
3.887,0.128,6.1484,-45.357,15.925,-41.729,10.429,0.91136,2,0.35538,12.189,100.79,343.81,-15338,-3949.6,1.7608e+005,100.04,-0.45689,-0.44764,-0.25524,0,0.40819,10.602,0.98367,82.826,-5599.4,0.99,0.044444,0,0,1,4,3,21
0.561,0.184,26.106,-43.744,7.5595,-46.264,18.716,0.75034,4,-3.0066,26.263,73.379,193.99,-10855,-84.289,11443,224.68,2.9599,4.4409e-016,0.74174,1.7138,2.915,19.84,0.94339,107.82,1222.9,0.69,0.044444,0,0,1,4,3,21
1.124,0.111,21.368,-40.519,9.1722,-46.869,13.75,0.75059,4,-2.6616,24.112,129.75,492.92,-62379,1042.4,2.5136e+005,106.81,1.7592,0,0.63209,1.3861,-2.7899,14.309,0.96091,128.91,1.4425e+005,0.76,0.044444,0,0,1,4,3,21
0.404,0.156,6.5516,-44.248,24.09,-38.302,18.519,0.90626,2,0.32691,0,77.44,130.12,-5479.3,-296.45,2720.4,106.83,-0.20079,-0.095455,-0.065283,4.4409e-016,0.30862,18.601,0.99558,119.24,0,0.89,0.044444,0,0,1,4,3,21
1.784,0.111,11.087,-42.031,22.275,-40.015,11.368,0.99343,2,0.17827,1.061,86.419,145.38,-45884,-2475.1,49696,86.419,0.37176,-2.2204e-016,0.035746,0.29705,0.11336,11.416,0.99579,102.85,-2475.1,0.725,0.044444,0,0,1,4,3,21
0.355,0.136,26.206,-41.729,12.297,-47.071,14.9,0.65823,4,-2.7749,16.601,65.702,120.96,-4743.5,1994.2,3375.7,73.253,0.80183,-8.8818e-016,0.14455,0.64597,-2.9565,15.045,0.99036,110.63,1994.2,0.75,0.044444,0,0,1,4,3,21
0.985,0.134,22.88,-42.434,8.4667,-49.994,16.276,0.74768,4,-2.6586,20.21,101.04,224.47,-12554,-801.64,13836,133.27,1.1847,0,0.24594,0.81372,-2.6631,16.489,0.98703,123.06,2645.7,0.73,0.044444,0,0,1,4,3,21
0.461,0.195,7.9627,-50.296,19.655,-43.644,13.452,0.92698,2,0.51729,10.156,64.539,107.38,-883.22,315.75,2327.9,108.84,-1.373,-1.1771,-0.58303,-0.011328,0.75024,13.869,0.96996,71.122,-122.1,1.07,0.088889,0,0,1,4,3,21
3.036,0.151,17.337,-40.015,27.92,-38.402,10.706,0.99165,2,0.15122,0,79.62,122.64,-17718,-684.97,40591,90.509,-0.074021,-0.069276,-0.020878,0,0.13062,10.721,0.9986,70.997,3813.2,0.72,0.044444,0,0,1,4,3,21
2.519,1.728,28.625,-50.901,28.121,-49.389,1.5937,0.59235,3,1.8925,0,0,8.7562,-633.99,0,596.41,7.244,-0.6056,-0.4303,0.14343,0.28686,0.23041,7.0252,0.22685,4.0655,382.91,0.31,0.044444,0,0,1,4,3,21
2.675,2.414,28.726,-45.559,14.917,-46.365,13.832,0.42653,4,-3.0833,0,0,8.3996,-152.63,0,453.79,72.069,1.3691,-0.12559,0.0051413,0.058758,-0.019222,17.348,0.79735,7.1863,0,0.43,0.044444,0,0,1,4,3,21
6.639,0.147,27.113,-41.628,14.413,-45.861,13.387,0.77085,4,-2.8198,33.387,82.158,207.79,-16602,-762.88,42619,151.04,1.9762,0,0.74903,1.7658,-3.0257,14.135,0.94705,96.16,1088,0.71,0.044444,0,0,1,4,3,21
