interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.328,0.045,14.172,-24.964,9.8112,-25.727,4.4268,0.086515,4,-2.9683,0,65.099,130.2,-11836,-11836,-11836,65.099,0,0,0,0,-1.4842,4.4268,1,98.373,-11836,0.16471,0.055556,0,0,1,4,4,15
0.704,0.062,28.016,-22.457,17.006,-22.021,11.019,0.33386,4,3.102,24.552,245.52,2773.3,-76354,6.6395e+005,1.4043e+006,245.52,0.023727,0,0,0.016609,3.0615,11.019,0.99999,177.73,6.6395e+005,0.15294,0.066667,0,0,1,4,4,15
0.347,0.124,8.503,-24.092,25.4,-22.893,16.939,0.98607,2,0.070849,45.964,195.79,268.47,-4380.9,1730.1,8414.6,202.72,0.89657,0,0.26378,0.77331,-0.017558,17.108,0.99014,137.97,1730.1,0.2,0.088889,0,0,1,4,4,15
3.214,0.077,13.082,-25.073,30.851,-22.566,17.945,0.98867,2,0.14018,78.341,353.13,4311.4,-2.7722e+005,-10598,5.1358e+006,353.13,1.1185,2.2204e-016,4.4409e-016,1.044,0.074019,18.158,0.98826,235.82,-10598,0.16667,0.077778,0,0,1,4,4,15
0.417,0.097,23.111,-35.211,10.029,-47.421,17.894,0.59311,4,-2.3907,43.628,286.18,446.87,-7679.3,-4406.8,-2413.5,286.18,0.52067,0,0,0.42504,-2.0867,17.927,0.99818,184.81,-4406.8,0.2549,0.13333,0,0,1,4,4,15
1.677,0.112,26.163,-33.903,9.3751,-48.075,21.97,0.65876,4,-2.4405,74.851,331.78,409.14,-8909.5,-4054.5,-788.56,240.74,0.99528,0,0.068696,0.89759,-2.2223,22.091,0.99452,197.24,-4054.5,0.18824,0.088889,0,0,1,4,4,15
0.395,0.153,13.082,-46.112,29.979,-35.647,19.875,0.97148,2,0.55453,63.362,150.75,264.23,-6456.6,-464.6,3753.9,98.415,-1.2467,-1.1202,-0.745,0,0.4698,20.05,0.99127,131.05,-464.6,0.25294,0.11111,0,0,1,4,4,15
2.468,0.095,16.788,-43.605,29.215,-36.083,14.527,0.97147,2,0.54428,50.165,222.32,383.3,-9155.9,-6483.2,-3992.7,222.32,-0.43931,-0.21965,8.8818e-016,0.031905,0.40268,14.569,0.99708,153.36,-6483.2,0.19216,0.077778,0,0,1,4,4,15
0.487,0.156,28.997,-34.448,11.882,-46.876,21.151,0.63508,4,-2.5136,79.596,168.51,259.69,-3638.6,-1384.1,1954.7,163.85,1.3647,0,0.36324,1.2043,-2.3783,21.366,0.98992,136.96,-1384.1,0.25098,0.15556,0,0,1,4,4,15
2.63,0.131,26.817,-34.23,10.683,-48.075,21.26,0.75306,4,-2.4324,52.749,181.6,776.16,-72732,-3662.9,1.2162e+006,94.11,1.0962,0,0.46591,1.0495,-2.2366,21.431,0.99203,163.59,-4437.5,0.2549,0.13333,0,0,1,4,4,15
