interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.464,0.252,27.718,-20.663,9.4746,-30.44,20.698,0.36402,4,-2.6496,0.21063,2.1063,4546.9,-1.2629e+006,-225.66,1.2624e+006,2.1063,0.14921,0,0,0.10445,-2.4753,20.721,0.99891,82.226,-225.66,1.15,0.088889,0,0,1,4,3,3
0.721,0.403,6.7532,-27.113,29.029,-25.501,22.334,0.87615,2,0.072272,15.463,38.797,127.14,-3498.6,374.47,1915.8,130.83,0.86656,-0.35263,0.13829,0.80738,-0.027301,23.869,0.93568,59.228,-1469.4,0.965,0.044444,0,0,1,4,3,3
0.745,0.159,5.6444,-29.129,26.206,-26.71,20.704,0.99097,2,0.11711,51.646,143.4,242.26,-22645,1178.4,37603,220.09,-0.22376,-0.15487,-0.026498,0.049463,0.14703,20.747,0.99791,130.48,2678.6,0.9,0.044444,0,0,1,4,3,3
0.558,0.276,29.432,-13.708,7.1563,-25.904,25.396,0.61738,4,-2.6407,12.577,95.335,139.22,-925.29,416.67,2848.7,88.44,1.0869,-0.21814,0,0.89478,-2.3912,25.686,0.98869,93.066,2634.2,1.23,0.088889,0,0,1,4,3,3
2.802,0.156,0.60476,-31.548,26.509,-24.291,26.901,0.92467,2,0.27315,20.11,203.55,336.27,-9891.2,-5570.5,1.1178e+005,296.72,-1.6998,-1.2165,-0.29495,2.6645e-016,0.49547,27.492,0.97851,176.23,-8703.2,0.955,0.044444,0,0,1,4,3,3
0.544,0.206,7.3579,-26.307,31.75,-33.06,25.31,0.97199,2,-0.27009,19.085,94.687,236.11,-3953.9,-848.2,3734.3,30.777,-0.79397,-0.67961,-0.35123,-0.04303,-0.28227,25.483,0.99319,123.7,2169.9,0.72,0.044444,0,0,1,4,3,3
0.127,0.032,4.3341,-23.787,5.3421,-23.687,1.013,0.99828,2,0.099669,1.1858,11.858,123.08,-15049,2773.7,20596,11.858,0.020059,0,0,0.014041,0.041428,1.0142,0.99877,31.694,2773.7,0.29,0.044444,0,0,1,4,3,3
0.621,0.169,23.183,-25.501,3.5278,-26.912,19.705,0.35299,4,-3.0699,7.0556,23.757,220.31,-6438.2,-489.46,2918.7,225.48,-0.50267,-0.43627,-0.35497,0,-2.3407,20.335,0.96904,120.32,-592.91,0.7,0.044444,0,0,1,4,3,3
0.818,0.175,24.392,-27.718,2.6206,-29.835,21.874,0.75515,4,-3.0447,10.122,37.798,204.26,-1267.3,2108.3,5750.2,204.26,0.46956,-0.11774,0,0.13474,-2.935,21.989,0.99477,125.65,2511.7,0.685,0.044444,0,0,1,4,3,3
0.351,0.17,3.1246,-25.198,30.54,-33.766,28.723,0.97515,2,-0.30288,0,44.545,275.73,-5984.2,-2346.4,9027.4,153.73,-0.76363,-0.40466,-0.11424,0,-0.22172,28.846,0.99574,169.68,-2772.8,0.61,0.044444,0,0,1,4,3,3
