interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
67.983,3.101,34.012,-32.377,34.339,-28.561,3.8294,0.087878,3,1.4853,0,7.7475,22.606,-520.36,0,462.57,0,-10.61,-8.2997,-6.3245,-2.6161,1.0148,30.433,0.12583,9.8141,37.077,0.64,0.17778,0,0,1,4,2,25
1.409,0.876,31.505,-41.098,0.21803,-38.7,31.378,0.94421,4,3.0651,25.137,49.385,66.289,-1177.4,-222.6,2242,59.828,-0.38251,-0.22394,-0.051128,0.031321,3.0589,31.546,0.99467,36.012,587.22,0.48,0.12222,0,0,1,4,2,25
2.333,2.029,33.249,-41.861,34.775,-41.316,1.6206,0.27641,2,0.34302,18.169,51.3,90.941,-1716.5,-19.134,1518.9,88.609,-15.289,-13.117,-7.9966,-2.5849,2.9585,68.927,0.023512,33.971,869.89,0.59,0.15556,0,0,1,4,2,25
2.869,2.496,0,-36.628,0.32704,-39.354,2.7449,0.30346,1,-1.4514,18.169,55.448,87.367,-2311.1,-59.952,1699.6,77.343,-33.255,-28.916,-21.496,-10.051,3.0507,70.591,0.038884,28.282,-241.08,0.5,0.16667,0,0,1,4,2,25
2.583,2.343,30.415,-43.169,0,-42.079,30.434,0.63143,4,3.1058,5.4766,12.469,31.582,-771.9,0,1084,0,0.98127,0.123,0.4635,0.8282,-3.1244,31.4,0.96925,13.401,408.8,0.65,0.17778,0,0,1,4,2,25
6.914,0.253,10.029,-45.24,8.067,-45.022,1.9743,0.4463,4,3.0309,0,7.5271,24.917,-490.99,-241.88,936.68,3.8933,0.13242,0,0.024077,0.069823,3.0722,2.0945,0.9426,8.2788,52.421,0.6,0.17778,0,0,1,4,2,25
1.009,0.5,0.21803,-44.586,30.415,-40.335,30.494,0.97681,2,0.13987,39.816,50.179,119.44,-1403,-414.63,709.68,110.41,-1.8862,-1.6193,-0.93997,-0.61784,0.17621,31.009,0.98341,62.018,-447.13,0.36,0.14444,0,0,1,4,2,25
34.052,0.344,0,-42.406,23.983,-42.624,23.984,0.96709,2,-0.0090907,53.44,69.052,91.358,-2167,34.221,2706.7,61.554,2.3288,-0.045189,0.24973,1.5094,-0.026981,24.788,0.96756,72.058,-277.2,0.43,0.13333,0,0,1,4,2,25
1.039,0.772,22.348,-46.439,0.43605,-42.733,22.223,0.92,4,2.974,14.772,22.982,69.703,-1135.9,-58.713,1843.5,79.457,0.93796,-0.0091443,0.48128,0.84283,2.9283,22.664,0.98054,29.357,160.89,0.53,0.17778,0,0,1,4,2,25
2.493,1.823,24.855,-44.586,34.23,-48.075,10.003,0.15195,2,-0.35622,5.4506,27.254,90.829,-1103.4,1.579e-012,995.34,104.22,7.2374,1.9707,5.6823,7.172,3.1147,60.171,0.16624,33.007,659.39,0.4,0.11111,0,0,1,4,2,25
1.183,0.993,8.503,-46.985,0.43605,-46.985,8.067,0.23573,4,3.1416,7.2675,27.673,86.884,-1824,0,1595,112.52,-2.5073,-2.3983,-1.9622,-1.0901,0.028763,39.347,0.20502,39.625,-299.11,0.5,0.15556,0,0,1,4,2,25
