interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
1.343,0.723,10.483,-28.525,17.135,-28.625,6.6531,0.85208,2,-0.01515,6.3416,9.1631,16.799,-705.54,-6.1432e-012,914.26,8.3922,-0.82916,-0.7325,-0.65585,-0.20034,0.017289,7.7748,0.85573,10.754,247.46,0.31,0.044444,0,0,1,4,1,19
1.585,0.394,28.323,-28.525,4.7373,-27.819,23.596,0.76648,4,3.1117,31.352,51.509,93.116,-1599.9,-159.82,1705.8,34.845,0.7216,-0.44846,0,0.26591,3.0247,23.814,0.99086,60.441,-539.82,0.33,0.044444,0,0,1,4,1,19
4.228,0.372,24.694,-29.936,0.30238,-26.106,24.691,0.90407,4,2.9858,33.719,64.599,160.66,-7802.9,-770.71,30319,35.994,-0.65751,-0.47721,0,0.14985,2.9483,24.831,0.99436,66.75,-366.49,0.335,0.044444,0,0,1,4,1,19
1.144,0.504,4.7373,-34.371,22.779,-34.068,18.045,0.99509,2,0.016758,8.8194,26.373,62.832,-1044.2,-0.036109,941.53,51.219,0.33837,0.00050671,0.11767,0.17363,-0.0093171,18.1,0.99692,35.913,485.74,0.54,0.044444,0,0,1,4,1,19
9.769,0.359,4.2333,-33.867,23.485,-32.657,19.29,0.98888,2,0.062745,31.19,55.736,76.405,-2312.3,-121.62,1365.5,40.134,-0.66993,-0.5913,-0.19197,-0.07916,0.081033,19.404,0.99409,54.051,0,0.56,0.044444,0,0,1,4,1,19
0.82,0.428,28.625,-34.371,10.684,-36.991,18.132,0.54043,4,-2.9966,6.6288,35.882,69.668,-1157.5,-139.98,2166.9,32.429,0.67237,0.069815,0.38661,0.59897,-3.1141,18.416,0.98455,43.028,0,0.5,0.044444,0,0,1,4,1,19
3.709,0.278,26.509,-31.851,4.8381,-36.991,22.272,0.87706,4,-2.9087,45.11,76.26,306.55,-16544,-2125.8,1.0187e+005,72.541,1.4515,0.14683,0.47713,1.2509,-2.9421,22.664,0.98271,81.524,-1578.2,0.585,0.044444,0,0,1,4,1,19
1.874,1.459,9.777,-39.209,31.75,-35.681,22.254,0.42585,2,0.15919,0,13.87,41.855,-628.34,0,833.02,104.24,-1.3047,-1.1958,-0.9242,-0.04839,0.10094,39.265,0.56677,26.912,0,0.68,0.044444,0,0,1,4,1,19
1.72,0.237,10.281,-38.705,30.037,-37.294,19.806,0.75707,2,0.071307,19.999,89.153,166.3,-16696,-647.57,64528,75.861,0.35188,-0.040215,0.014363,0.21903,0.095749,20.663,0.95853,87.185,-104.33,0.66,0.044444,0,0,1,4,1,19
0.733,0.475,32.052,-41.225,7.4587,-47.675,25.426,0.48538,4,-2.8851,8.934,32.27,121.26,-1177.1,28.923,3161.8,34.306,2.5908,0.35466,0.83111,1.3804,3.0904,27.287,0.9318,57.445,-345.02,0.43,0.044444,0,0,1,4,1,19
