interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
1.129,0.593,28.016,-33.358,10.356,-35.756,17.822,0.70317,4,-3.0066,6.0562,16.251,57.702,-838.43,-170.64,670.1,5.8843,1.471,0.23591,0.54811,0.98393,-2.8078,18.438,0.96659,31.093,-180.75,0.78,0.28889,0,0,1,4,2,7
1.71,0.072,23.547,-35.974,7.8489,-38.809,15.952,0.57857,4,-2.963,132.29,327.1,1669.6,-1.0882e+005,-16602,7.8486e+005,295.84,1.7403,0,0.13559,1.4785,-2.914,16.473,0.96837,228.79,-16602,0.77,0.22222,0,0,1,4,2,7
0.62,0.125,8.612,-40.117,24.964,-39.136,16.381,0.97714,2,0.059928,7.6175,145.47,233.18,-6755.6,-1107.9,9560.8,185.91,0.78566,-1.1102e-016,0.060938,0.69882,-0.067899,16.498,0.99291,131.99,-1107.9,0.61,0.22222,0,0,1,4,2,7
0.876,0.09,17.551,-36.846,28.234,-36.737,10.684,0.99643,2,0.010204,63.265,219.02,230.14,-5004.6,-1368.6,840.01,219.02,-0.47051,-0.43214,0,0,0.002804,10.736,0.99514,119.29,-1368.6,0.67,0.18889,0,0,1,4,2,7
0.344,0.102,23.329,-36.083,8.503,-36.846,14.845,0.495,4,-3.0902,22.45,177.13,346.37,-34102,-4288.9,5718.6,177.13,0.82532,0,0,0.4731,-3.066,14.96,0.99234,146.67,-4288.9,0.75,0.2,0,0,1,4,2,7
0.567,0.08,22.13,-36.519,6.5408,-39.899,15.951,0.59701,4,-2.9281,134.59,270.85,1031.4,-58756,17084,3.261e+005,361.38,0.64742,0,0.081952,0.63908,-2.7832,16.093,0.99118,201.16,17084,0.76,0.26667,0,0,1,4,2,7
1.125,0.118,8.9391,-36.083,26.926,-36.737,17.999,0.99524,2,-0.036348,41.74,180.68,271.7,-59301,-1662.9,4323.7,175.31,0.6477,7.7716e-017,0.15153,0.61859,-0.044253,18.082,0.99543,153.23,-1662.9,0.61,0.2,0,0,1,4,2,7
7.812,0.619,11.773,-37.064,33.358,-39.245,21.694,0.95125,2,-0.10067,11.666,22.392,94.79,-977.32,-283.1,742.21,101.21,-2.7794,-2.5833,-1.9085,-0.33689,0.065825,22.976,0.94423,37.117,-784.23,0.7,0.2,0,0,1,4,2,7
0.286,0.082,25.727,-37.718,11.01,-35.102,14.947,0.45431,4,2.9657,70.859,302.78,392.64,-7352.6,-6946.9,-2833.1,302.78,2.2969,-4.4409e-016,0,1.9212,2.9546,15.864,0.94221,193.47,-6946.9,0.69,0.2,0,0,1,4,2,7
1.78,0.101,28.452,-36.737,5.5597,-41.97,23.483,0.6602,4,-2.9169,124.7,279.44,881.46,-48216,-8517.2,4.149e+005,279.44,1.4635,-0.012145,0,1.182,-2.8505,23.825,0.98564,235.89,-8517.2,0.7,0.22222,0,0,1,4,2,7
0.283,0.116,18.423,-40.117,34.012,-45.785,16.588,0.9864,2,-0.34877,34.109,171.42,239.75,-1.0247e+005,-1342.4,-1108.9,171.42,-0.39117,-0.19559,8.8818e-016,0.088479,-0.23943,16.65,0.99623,143.54,-1342.4,0.62,0.16667,0,0,1,4,2,7
4.94,0.092,15.371,-41.643,34.23,-44.695,19.105,0.98885,2,-0.16046,123.49,288.18,1031.4,-75744,-1474.8,4.8827e+005,357.8,-1.5408,-1.5029,-0.48208,-3.1086e-016,-0.091803,19.403,0.98462,210.9,-1474.8,0.64,0.17778,0,0,1,4,2,7
