interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
2.066,0.123,28.343,-39.79,16.57,-42.297,12.037,0.50561,4,-2.9318,25.855,99.764,1345.1,-33744,-2394,7.916e+005,99.764,0.46203,-4.4409e-016,0,0.34257,-2.8312,12.077,0.99673,98.186,-2394,0.1451,0.055556,0,0,1,4,4,23
0.521,0.116,10.901,-37.391,31.723,-36.628,20.835,0.9957,2,0.036633,91.41,312.95,373.8,-5675.4,-2210.1,6123.8,312.95,-1.0529,-0.87437,0,0,0.056467,20.949,0.9946,180.59,-2210.1,0.18039,0.077778,0,0,1,4,4,23
1.031,0.144,11.01,-37.936,32.268,-36.083,21.338,0.99293,2,0.08696,113.39,225.77,254.37,-2821,2117.1,3587.1,237.97,-1.0738,-1.0357,-0.56584,1.9984e-016,0.093942,21.492,0.99285,149.25,2798.5,0.16471,0.066667,0,0,1,4,4,23
0.867,0.141,30.088,-32.813,5.8867,-43.496,26.454,0.6108,4,-2.7259,119.11,265.71,301.83,-5434.1,-480.18,3293.1,261.29,1.2515,0,0.49909,1.2201,-2.6408,26.674,0.99176,189.18,-480.18,0.15686,0.066667,0,0,1,4,4,23
0.7,0.124,28.997,-32.159,6.8678,-39.572,23.338,0.60467,4,-2.8184,96.524,291.09,338.12,-6980,-4552,1834.1,242.07,1.4344,-8.8818e-016,0.4868,1.4294,-2.7581,23.561,0.99054,190.01,-4552,0.16863,0.088889,0,0,1,4,4,23
0.541,0.143,8.503,-41.316,33.14,-37.391,24.948,0.99421,2,0.15796,69.796,238.44,310.13,-3784.7,-2267.9,-1516.6,189.01,-0.89935,-0.83533,-0.23294,0,0.12954,25.05,0.99592,175.17,-2267.9,0.15294,0.066667,0,0,1,4,4,23
1.675,0.129,7.6309,-40.553,32.377,-36.083,25.146,0.9924,2,0.17869,106.77,227.99,695.9,-23711,-5564.2,2.0992e+005,165.29,-1.276,-1.122,-0.94943,0,0.14324,25.332,0.99268,196.37,-5564.2,0.14118,0.088889,0,0,1,4,4,23
2.074,0.19,34.121,-46.767,34.121,-37.173,9.5931,0.62924,3,1.5708,10.033,56.908,88.025,-2098,-1419.9,1450.1,22.91,0.10901,0,0,0.10901,1.3897,9.8564,0.97329,51.876,-1419.9,0.07451,0.055556,0,0,1,4,4,23
0.414,0.107,27.035,-39.354,18.532,-37.936,8.6203,0.50552,4,2.9764,35.285,118.36,137.18,-3094.8,106.96,674.38,118.36,0.071686,0,0,0.044804,2.8813,8.6218,0.99983,80.577,106.96,0.22745,0.11111,0,0,1,4,4,23
0.768,0.07,22.893,-30.306,11.991,-36.083,12.338,0.54098,4,-2.6542,57.295,207.86,3039.8,-1.9273e+005,-6366.1,3.619e+006,207.86,0.39877,0,0,0.35157,-2.4279,12.369,0.99745,176.7,-6366.1,0.24314,0.11111,0,0,1,4,4,23
