interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.472,0.127,24.964,-32.704,3.9245,-34.666,21.131,0.54945,4,-3.0486,4.8177,160.89,280.75,-56957,2040,11687,197.52,1.244,1.5543e-016,0.059332,1.0771,2.915,21.361,0.98924,168.19,2040,0.6,0.17778,0,0,1,4,2,28
0.439,0.123,6.5408,-32.704,30.306,-32.486,23.766,0.99797,2,0.0091741,28.856,288.88,381.38,-7579.5,-4852.5,18794,235.04,-0.52204,-0.44713,1.3878e-017,0.0045003,0.00034385,23.824,0.99758,193.69,-4320.2,0.61,0.15556,0,0,1,4,2,28
0.904,0.1,10.792,-30.415,34.775,-30.524,23.983,0.99772,2,-0.0045454,122.15,290.81,2473.4,-3.7431e+005,-14242,2.0912e+006,290.81,-0.50195,-0.43149,-0.12487,1.3878e-017,-0.015663,24.028,0.99813,240.28,-14242,0.6,0.15556,0,0,1,4,2,28
0.41,0.14,34.012,-28.125,1.3082,-32.268,32.965,0.58819,4,-3.0156,41.021,277.99,362.06,-14060,-3392.7,17496,296.3,3.0332,0,0.13627,2.2424,3.0997,33.595,0.98126,239.96,-3392.7,0.56,0.17778,0,0,1,4,2,28
1.174,0.115,27.907,-25.509,0.10901,-32.377,28.634,0.64957,4,-2.8994,163.27,286.24,410.01,-7961.2,1407.8,4859.4,359.18,2.5835,0,1.3123,2.263,-2.9258,29.298,0.97733,254.77,1407.8,0.65,0.16667,0,0,1,4,2,28
0.487,0.151,6.6498,-31.614,33.249,-28.234,26.813,0.99773,2,0.12637,22.695,127.14,2290.5,-1.7816e+006,-1241.2,1.7713e+006,127.14,-0.38028,-0.14134,-0.092631,0,0.12403,26.829,0.99941,177.67,-1241.2,0.61,0.2,0,0,1,4,2,28
15.056,0.077,11.119,-31.396,32.813,-29.542,21.773,0.99748,2,0.08522,36.839,407.36,2268.4,-1.729e+005,-43664,9.1481e+005,1123.2,-0.6588,-0.48572,-0.052944,0,0.085194,21.818,0.99793,283.35,-43664,0.58,0.15556,0,0,1,4,2,28
0.434,0.098,23.22,-33.794,4.2515,-35.211,19.021,0.60025,4,-3.067,77.427,245.78,312.79,-6645.7,-3113.1,-2278,200.31,0.33675,0,0.050919,0.25584,-3.037,19.035,0.9993,194.23,-3113.1,0.6,0.15556,0,0,1,4,2,28
4.273,0.102,18.859,-34.339,4.6876,-36.301,14.307,0.50356,4,-3.004,26.631,158.09,294.2,-10364,-3775,4989.8,158.09,-0.046516,-0.023258,0,0.0041532,-2.934,14.307,0.99996,140.27,-3775,0.62,0.15556,0,0,1,4,2,28
0.408,0.153,6.1047,-34.121,26.49,-40.553,21.376,0.99044,2,-0.30562,23.728,118.06,3263.2,-1.4495e+005,-412.54,2.2257e+006,83.626,-0.99903,-0.82352,-0.33885,0,-0.19333,21.504,0.99407,140.55,-412.54,0.57,0.15556,0,0,1,4,2,28
2.323,0.109,7.6309,-31.614,26.926,-38.591,20.518,0.98397,2,-0.34696,9.344,352.81,1038.9,-65894,145.42,7.8483e+005,236.78,-0.91976,-0.77189,-0.16044,7.9936e-016,-0.24027,20.643,0.99393,189.39,4064,0.55,0.17778,0,0,1,4,2,28
0.381,0.082,24.528,-35.211,5.8867,-37.391,18.768,0.50213,4,-3.0252,80.172,280.13,531.72,-21818,1289,34229,280.13,0.29443,-0.0044323,0,0.14722,-2.9626,18.782,0.99926,229.05,1289,0.55,0.15556,0,0,1,4,2,28
1.756,0.1,20.058,-30.306,2.1803,-29.433,17.899,0.59785,4,3.0929,47.815,112.07,354.52,-40701,-1541.8,11315,226.91,-0.66658,-0.53645,5.5511e-017,0.010357,3.0722,17.968,0.99617,179.68,-1541.8,0.58,0.17778,0,0,1,4,2,28
1.681,0.071,24.746,-49.71,24.746,-49.71,0,1,2,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0.25,0.088889,0,0,1,4,2,28
0.402,0.145,4.7966,-37.064,27.362,-40.444,22.817,0.99719,2,-0.14865,15.141,187.53,241.76,-7538.7,-2583.1,10432,202.62,-0.77447,-0.65416,-0.040364,4.4409e-016,-0.061441,22.881,0.99724,157.8,-2583.1,0.51,0.088889,0,0,1,4,2,28
0.94,0.149,7.9579,-36.192,27.58,-40.989,20.2,0.98762,2,-0.23974,89.641,142.31,265.01,-11725,2235.8,67063,121.32,-1.0448,-0.87469,-0.28945,0,-0.20194,20.395,0.99045,136.88,4921.4,0.5,0.13333,0,0,1,4,2,28
0.388,0.136,27.144,-34.993,6.2137,-34.993,20.93,0.49398,4,3.1416,18.815,143.25,275.04,-11974,-1262.3,11588,143.25,0.65408,0,0,0.54506,3.0564,21.023,0.99561,154.58,-1262.3,0.615,0.17778,0,0,1,4,2,28
2.817,0.083,25.618,-33.467,6.1047,-32.377,19.544,0.59783,4,3.0858,95.086,290.96,1117,-65146,-4958.7,5.8343e+005,335.88,-0.36058,-0.10817,-1.1102e-016,0.211,3.0669,19.602,0.99703,236.17,-4958.7,0.64,0.17778,0,0,1,4,2,28
0.416,0.128,8.394,-39.463,23.002,-40.553,14.648,0.99634,2,-0.074489,37.343,95.082,1907.2,-1.5907e+005,2639.7,2.9774e+006,102.14,0.45269,0,0.12007,0.38114,-0.067452,14.693,0.99693,114.79,2639.7,0.49,0.12222,0,0,1,4,2,28
1.97,0.099,6.7588,-33.794,27.798,-39.463,21.79,0.99234,2,-0.26318,148.32,285.28,516.1,-16048,-8303.6,61699,285.28,-0.80772,-0.77041,-0.36759,0,-0.20021,21.874,0.99617,220.95,-8303.6,0.51,0.15556,0,0,1,4,2,28
