interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.341,0.256,27.416,-27.113,12.398,-32.96,16.116,0.35736,4,-2.7704,0.41784,4.1784,2719.2,-6.0418e+005,-432.24,6.0332e+005,4.1784,0.17777,0,0,0.12444,-2.5812,16.132,0.99898,63.018,-432.24,0.32,0.044444,0,0,1,4,1,37
0.913,0.086,21.771,-30.037,9.8778,-33.867,12.495,0.26504,4,-2.83,0,156.79,502.37,-26083,5117.7,1.166e+005,265.14,0.78867,0,0,0.40621,-2.1994,12.596,0.99197,146.47,5117.7,0.6,0.088889,0,0,1,4,1,37
0.733,0.111,10.886,-34.169,26.912,-34.673,16.034,0.99118,2,-0.031436,32.122,143.85,263.58,-52140,-3563.5,26382,188.82,-1.0651,-0.80253,-0.11658,0,0.086288,16.203,0.98959,145.97,-3563.5,0.48,0.044444,0,0,1,4,1,37
0.448,0.094,19.151,-34.572,12.7,-36.79,6.8213,0.59647,4,-2.8105,17.36,76.638,230.62,-10012,-4604.1,25874,95.857,0.6017,0,0.10128,0.57043,-2.7231,6.9674,0.97902,74.122,-4604.1,0.4,0.044444,0,0,1,4,1,37
0.519,0.056,27.718,-32.758,14.615,-37.294,13.866,0.67819,4,-2.8083,74.821,275.57,993.21,-1.2618e+005,-21377,2.1704e+005,244.68,-0.1099,-0.096714,0,0.001099,-2.717,13.871,0.99965,247.69,-21377,0.44,0.044444,0,0,1,4,1,37
0.29,0.115,30.137,-30.641,15.825,-35.479,15.108,0.79869,4,-2.8156,77.591,132.64,226.95,-10820,-2632.8,16290,122.93,-0.57426,-0.43466,0,0.092527,-2.7914,15.222,0.99254,132.36,2831.1,0.405,0.044444,0,0,1,4,1,37
1.001,0.091,22.376,-32.355,11.39,-33.967,11.104,0.74862,4,-2.9958,63.424,125.94,265.19,-10825,-4931.1,30661,120.68,-0.23239,-0.14218,2.2204e-016,0.080237,-2.9566,11.138,0.997,122.39,-4931.1,0.5,0.044444,0,0,1,4,1,37
0.287,0.102,31.75,-31.044,20.763,-36.286,12.173,0.57991,4,-2.6965,9.5787,114.51,250.79,-6592.3,-5079.3,22327,155.62,-0.47072,-0.39059,-0.15732,0.017527,-2.5404,12.244,0.99418,120.04,-5321.5,0.39,0.044444,0,0,1,4,1,37
1.627,0.103,22.679,-34.27,10.684,-35.379,12.046,0.55388,4,-3.0494,12.577,145.03,223.19,-6915.7,-3683.2,18936,146.72,0.38544,-0.024459,0,0.3167,-2.9859,12.1,0.99547,117.48,-2638.2,0.47,0.044444,0,0,1,4,1,37
0.22,0.045,12.095,-31.952,16.429,-32.456,4.3633,0.99472,2,-0.11576,0,44.209,200.64,-21825,-14737,17182,44.209,-0.2631,-0.2631,0,0,-0.03302,4.3996,0.99175,97.77,-14737,0.38,0.044444,0,0,1,4,1,37
1.907,0.128,10.684,-33.262,29.936,-35.883,19.429,0.99677,2,-0.13529,12.095,138.53,192.23,-27816,-219.86,25071,151.43,-0.19347,-0.038485,0,0.053649,-0.099446,19.444,0.99922,151.91,12.421,0.56,0.044444,0,0,1,4,1,37
11.949,0.157,7.1563,-30.944,27.013,-31.75,19.873,0.96582,2,-0.040587,12.871,60.555,200.82,-34262,2481,1.2227e+005,51.661,-0.81847,-0.65615,-0.1048,0,0.1021,19.992,0.99405,127.34,2496,0.55,0.044444,0,0,1,4,1,37
0.323,0.155,30.137,-30.641,16.933,-32.153,13.29,0.74978,4,-3.0276,22.25,86.623,164.4,-12545,4450.3,82897,95.655,-0.35087,-0.30607,-0.085615,0,-2.9547,13.315,0.99816,85.902,4450.3,0.315,0.044444,0,0,1,4,1,37
1.487,0.09,26.811,-30.843,12.7,-34.774,14.648,0.25087,4,-2.8699,0,90.153,2147.3,-3.419e+005,-49239,6.5276e+005,774.42,0.344,0,0,0.29642,-2.2974,14.687,0.9974,163.18,-49239,0.43,0.088889,0,0,1,4,1,37
0.342,0.136,9.777,-36.991,18.949,-36.185,9.2076,0.91172,2,0.087687,0.8909,59.35,157.57,-7994.7,5231.4,11181,111.66,-1.6319,-1.4895,-0.37514,-1.1102e-016,0.31086,10.014,0.91943,73.635,6932.4,0.605,0.044444,0,0,1,4,1,37
1.907,0.137,9.0714,-37.999,29.936,-35.58,21.004,0.9439,2,0.11543,0,95.984,285.16,-5474.2,-2225.6,1778.4,193.62,-1.9952,-1.5352,-0.27715,0,0.14782,21.558,0.97431,157.36,-2225.6,0.51,0.044444,0,0,1,4,1,37
0.343,0.13,27.92,-37.193,18.042,-37.898,9.9029,0.70868,4,-3.0703,27.209,82.468,159,-4974.1,-1686.3,22007,85.315,0.24416,0,0.11849,0.1623,-3.1085,9.9334,0.99693,76.411,-1014.6,0.33,0.044444,0,0,1,4,1,37
3.952,0.069,24.291,-37.798,11.692,-39.713,12.744,0.33498,4,-2.9907,0,174.33,888.62,-49850,14310,3.0097e+005,348.38,1.0945,-2.2204e-016,0,0.80182,-2.6572,13.012,0.97937,188.59,14310,0.445,0.066667,0,0,1,4,1,37
0.257,0.125,10.079,-39.41,19.352,-39.914,9.2867,0.95071,2,-0.054294,25.003,138.59,299.95,-1.6812e+005,-2060.9,1.8693e+005,83.186,-1.0896,-0.95197,-0.50213,0,0.06088,9.6654,0.96082,77.323,-1497.4,0.53,0.044444,0,0,1,4,1,37
1.635,0.138,11.692,-39.511,28.827,-41.124,17.211,0.99349,2,-0.093841,4.1234,111.67,874.35,-40277,6663,4.0041e+005,445.37,-0.96218,-0.69431,-0.028334,1.9984e-016,-0.06315,17.353,0.99178,125.75,6663,0.39,0.044444,0,0,1,4,1,37
0.278,0.124,28.121,-44.148,22.175,-45.156,6.0316,0.71509,4,-2.9737,17.442,76.638,195.73,-87683,-1566.3,97348,48.009,-0.12633,-0.12026,-0.024423,-1.1102e-017,-2.9111,6.0437,0.998,48.74,-784.36,0.38,0.044444,0,0,1,4,1,37
2.668,0.073,26.206,-44.551,16.228,-45.458,10.02,0.66716,4,-3.0509,30.829,200.81,590.87,-30790,-6970.6,1.7047e+005,275.47,0.082129,-0.04654,0,0.0082129,-3.0145,10.024,0.99953,137.32,-6970.6,0.375,0.044444,0,0,1,4,1,37
0.288,0.118,10.281,-27.013,17.337,-27.113,7.0563,0.9918,2,-0.014285,13.945,51.011,116.44,-16922,-599.29,10062,80.169,0.36138,0,0.096464,0.28622,-0.10655,7.1027,0.99346,60.192,-599.29,0.59,0.044444,0,0,1,4,1,37
1.49,0.135,10.281,-27.517,24.493,-26.61,14.241,0.81203,2,0.063743,25.112,83.245,131.84,-24142,2521.9,7516.4,100.91,-0.76619,-0.48925,-0.0032103,0.0012841,0.045415,14.561,0.97798,107.86,4198.3,0.56,0.044444,0,0,1,4,1,37
0.295,0.131,28.525,-24.493,18.546,-28.424,10.725,0.69854,4,-2.7663,25.355,72.689,163.53,-14140,-1397,22058,72.165,-0.9179,-0.84941,-0.51863,0,-2.4712,11.019,0.97333,84.113,-514.49,0.36,0.044444,0,0,1,4,1,37
1.809,0.096,25.299,-27.718,15.522,-30.238,10.096,0.70355,4,-2.8894,16.036,131.01,384.15,-26278,-1890.3,1.555e+005,89.419,-0.68423,-0.39182,-0.10867,-4.4409e-017,-2.7079,10.242,0.98582,106.68,116.78,0.41,0.044444,0,0,1,4,1,37
0.314,0.169,10.483,-37.898,18.848,-39.713,8.5603,0.47417,2,-0.21356,6.4824,41.925,87.896,-1563.2,-335.44,4545.5,94.98,-0.55067,-0.30121,-0.045098,0.0021362,0.013531,9.2994,0.92052,55.026,-254.44,0.54,0.044444,0,0,1,4,1,37
2.823,0.119,12.801,-36.89,27.416,-38.201,14.674,0.98991,2,-0.089416,40.57,136.49,217.41,-11301,-515.26,46908,148.45,0.21532,0,0.00034618,0.14969,-0.13127,14.699,0.99831,123.52,231.18,0.48,0.044444,0,0,1,4,1,37
0.457,0.095,27.013,-36.89,16.933,-37.294,10.087,0.59589,4,-3.1016,22.049,106.19,195.91,-37757,3999.9,14683,133.59,0.43911,0,0.0141,0.32349,3.096,10.138,0.99501,106.72,3999.9,0.43,0.044444,0,0,1,4,1,37
1.147,0.061,21.973,-37.898,16.53,-37.999,5.4438,0.59564,4,-3.1231,6.4935,55.169,790,-63119,-27830,3.0472e+005,363.98,-0.093311,-0.069797,0,0.023514,-3.0489,5.462,0.99667,89.541,-27830,0.45,0.044444,0,0,1,4,1,37
0.473,0.148,10.079,-36.689,25.098,-42.737,16.19,0.93605,2,-0.38282,13.523,81.263,177.66,-3094.8,535.77,16866,126.66,-1.1138,-0.89839,-0.31877,0,-0.0070926,16.536,0.97911,111.73,858.09,0.53,0.044444,0,0,1,4,1,37
0.747,0.114,11.188,-36.689,21.57,-39.31,10.707,0.89908,2,-0.24726,17.297,100.65,714.44,-35523,33934,3.0994e+005,413.74,-0.95641,-0.8786,-0.73154,0,-0.030632,11.284,0.94886,98.986,77124,0.42,0.044444,0,0,1,4,1,37
0.372,0.077,26.71,-39.31,15.018,-40.116,11.72,0.5974,4,-3.0727,65.903,147.83,1151,-57692,-7140.1,6.4002e+005,139.82,0.47503,0,0.034674,0.3561,-3.0635,11.767,0.99596,152.82,-7140.1,0.42,0.044444,0,0,1,4,1,37
2.242,0.092,24.997,-38.1,13.204,-40.821,12.103,0.12199,4,-2.9148,0,69.098,884.58,-58244,-3838.5,6.0956e+005,178.5,0.49862,0,0,0.38303,-1.4302,12.154,0.99579,132.11,-3838.5,0.445,0.044444,0,0,1,4,1,37
0.273,0.124,7.2571,-36.387,14.917,-36.89,7.6769,0.97903,2,-0.065695,6.1977,87.87,201.6,-15336,-6256,28417,87.87,-0.65507,-0.55145,-0.12043,1.1102e-016,0.063851,7.8256,0.981,63.109,-6256,0.58,0.066667,0,0,1,4,1,37
1.114,0.116,9.777,-34.169,26.206,-37.394,16.743,0.9139,2,-0.19385,69.023,99.602,695.09,-31074,2069.4,2.0151e+005,384.12,0.72814,0,0.54489,0.58561,-0.273,17.018,0.98384,146.71,2069.4,0.36,0.044444,0,0,1,4,1,37
0.333,0.147,28.323,-28.827,16.127,-31.347,12.454,0.42997,4,-2.9378,0,97.098,143.14,-2858.2,-1196.6,10815,114.66,-0.4707,-0.30233,0,0.03671,-2.8251,12.518,0.99482,85.16,-988.17,0.38,0.044444,0,0,1,4,1,37
1.749,0.09,21.872,-34.27,10.886,-36.387,11.189,0.69777,4,-2.9513,67.012,167.99,487.17,-11394,-3664,78788,157.05,1.046,0,0.17933,0.85635,-2.9847,11.476,0.97492,127.52,-2405.5,0.43,0.044444,0,0,1,4,1,37
0.247,0.101,12.801,-38.503,21.469,-40.821,8.9729,0.98666,2,-0.26133,24.902,96.641,168.73,-24962,-944.98,16459,106.35,-0.68387,-0.59725,-0.15625,0,-0.12972,9.0945,0.98662,90.045,-944.98,0.4,0.044444,0,0,1,4,1,37
0.952,0.116,11.994,-37.697,27.819,-42.233,16.462,0.89554,2,-0.27914,22.679,141.14,363.62,-25885,-1580.8,2.4939e+005,156.14,0.3382,0,0.1225,0.18879,-0.38829,16.55,0.99465,142.68,-1363.5,0.38,0.044444,0,0,1,4,1,37
0.283,0.097,25.702,-37.999,16.933,-36.689,8.8664,0.60357,4,2.9933,15.116,90.135,179.28,-33051,-3025.6,20006,122.16,0.12146,1.5543e-016,0.012604,0.06852,2.9133,8.8704,0.99955,91.447,-3025.6,0.39,0.044444,0,0,1,4,1,37
2.893,0.088,23.989,-40.015,13.002,-40.62,11.003,0.59591,4,-3.0866,22.908,218.33,328.88,-11839,-4776,91505,219.01,0.63432,0,0.027699,0.34994,-3.1248,11.078,0.9932,125.89,-4776,0.38,0.044444,0,0,1,4,1,37
1.341,0.129,8.9706,-37.394,22.578,-42.434,14.51,0.95832,2,-0.35471,11.932,128.49,206.76,-9184.8,-1110.2,31469,117.74,-1.2077,-1.1031,-0.32207,0,-0.10887,14.799,0.98052,114.72,1140.7,0.38,0.044444,0,0,1,4,1,37
2.904,0.12,8.6683,-34.875,27.013,-44.148,20.555,0.98108,2,-0.46803,24.19,191.54,262.35,-10701,587.21,33845,177.7,-1.0765,-0.81552,-0.29705,0,-0.28178,20.701,0.99295,172.51,5523.3,0.56,0.044444,0,0,1,4,1,37
0.294,0.126,27.718,-38.1,20.461,-37.596,7.2746,0.71289,4,3.0723,16.897,72.13,234.16,-76563,-730.11,88222,45.452,-0.18155,-0.10698,-0.051672,0,3.0742,7.2873,0.99826,57.836,-697.99,0.45,0.044444,0,0,1,4,1,37
2.02,0.106,25.602,-41.729,14.413,-42.535,11.217,0.66601,4,-3.0696,14.111,56.668,1046.8,-40603,-6012.7,7.2179e+005,56.668,0.1105,-0.00063399,0,0.10724,-3.0493,11.225,0.99926,105.9,-6012.7,0.395,0.066667,0,0,1,4,1,37
0.281,0.128,11.591,-40.821,22.074,-43.543,10.83,0.94388,2,-0.25401,0,82.917,147.85,-18685,2366.5,19825,107.28,-0.58348,-0.44071,-0.16276,0,-0.017082,10.953,0.98875,85.572,7743.9,0.58,0.044444,0,0,1,4,1,37
